datetime, milliseconds,ActiveExecuteThreadCount,CompletedCount,TotalRequestsCount,CurrentThroughput,CurrentDropRate
2017/11/15 15:13:11,176064,22,19760,222,132.5,0.37155963302752293
2017/11/15 15:13:12,177064,22,19894,222,132.5,0.3881278538812786
2017/11/15 15:13:13,178064,22,20024,220,131.93403298350825,0.39336492890995256
2017/11/15 15:13:14,179064,22,20162,220,131.93403298350825,0.38222222222222224
2017/11/15 15:13:15,180065,22,20308,220,141.5,0.35111111111111115
2017/11/15 15:13:16,181065,22,20444,221,141.5,0.31155778894472363
2017/11/15 15:13:17,182065,22,20589,220,138.43078460769615,0.3076923076923077
2017/11/15 15:13:18,183065,22,20726,221,138.43078460769615,0.3474178403755869
2017/11/15 15:13:19,184066,21,20872,221,145.0,0.34080717488789236
2017/11/15 15:13:20,185066,21,21002,219,145.0,0.39906103286384975
2017/11/15 15:13:21,186066,22,21136,218,127.936031984008,0.3653846153846154
2017/11/15 15:13:22,187066,22,21283,221,127.936031984008,0.3023255813953488
2017/11/15 15:13:23,188067,22,21413,222,142.0,0.40454545454545454
2017/11/15 15:13:24,189067,22,21551,222,142.0,0.3268292682926829
2017/11/15 15:13:25,190068,22,21695,218,136.5,0.3301435406698564
2017/11/15 15:13:26,191068,22,21844,222,136.5,0.2816901408450704
2017/11/15 15:13:27,192068,22,21999,221,155.0,0.24878048780487805
2017/11/15 15:13:28,193069,22,22140,222,155.0,0.3410138248847926
2017/11/15 15:13:29,194069,23,22266,223,134.4327836081959,0.4545454545454546
2017/11/15 15:13:30,195069,23,22408,222,134.4327836081959,0.34562211981566815
2017/11/15 15:13:31,196070,22,22547,221,141.92903548225888,0.3252427184466019
2017/11/15 15:13:32,197070,22,22683,220,141.92903548225888,0.34928229665071775
2017/11/15 15:13:33,198070,23,22818,218,135.0,0.3431372549019608
2017/11/15 15:13:34,199071,23,22948,220,135.0,0.35121951219512193
2017/11/15 15:13:35,200071,23,23082,218,132.43378310844577,0.30569948186528495
2017/11/15 15:13:36,201071,23,23235,168,132.43378310844577,0.0
2017/11/15 15:13:37,202071,23,23388,108,143.96400899775057,0.0
2017/11/15 15:13:38,203071,23,23537,77,143.96400899775057,0.0
2017/11/15 15:13:39,204072,23,23679,30,147.5,0.0
2017/11/15 15:13:40,205073,23,23785,17,147.5,0.0
2017/11/15 15:13:41,206073,23,23881,11,105.94702648675663,0.0
2017/11/15 15:13:42,207073,23,23979,15,105.94702648675663,0.0
2017/11/15 15:13:43,208074,23,24071,10,96.0,0.0
2017/11/15 15:13:44,209074,23,24167,14,96.0,0.0
2017/11/15 15:13:45,210074,23,24275,14,99.0,0.0
2017/11/15 15:13:46,211075,23,24387,14,99.0,0.0
2017/11/15 15:13:47,212075,23,24492,20,108.44577711144427,0.0
2017/11/15 15:13:48,213075,23,24594,20,108.44577711144427,0.0
2017/11/15 15:13:49,214076,23,24698,18,105.0,0.0
2017/11/15 15:13:50,215076,23,24790,16,105.0,0.0
2017/11/15 15:13:51,216076,23,24887,12,97.4512743628186,0.0
2017/11/15 15:13:52,217076,23,24996,23,97.4512743628186,0.0
2017/11/15 15:13:53,218077,23,25106,12,107.5,0.0
2017/11/15 15:13:54,219077,23,25211,17,107.5,0.0
2017/11/15 15:13:55,220077,23,25317,11,108.44577711144427,0.0
2017/11/15 15:13:56,221078,23,25427,17,108.44577711144427,0.0
2017/11/15 15:13:57,222078,23,25520,13,101.0,0.0
2017/11/15 15:13:58,223078,23,25613,14,101.0,0.0
2017/11/15 15:13:59,224079,23,25717,12,98.0,0.0
2017/11/15 15:14:00,225079,23,25818,16,98.0,0.0
2017/11/15 15:14:01,226080,23,25921,13,105.0,0.0
2017/11/15 15:14:02,227080,23,26012,14,105.0,0.0
2017/11/15 15:14:03,228080,22,26114,16,92.95352323838081,0.0
2017/11/15 15:14:04,229080,22,26226,16,92.95352323838081,0.0
2017/11/15 15:14:05,230080,22,26319,13,106.5,0.0
2017/11/15 15:14:06,231080,22,26427,19,106.5,0.0
2017/11/15 15:14:07,232080,22,26533,16,100.0,0.0
2017/11/15 15:14:08,233080,22,26639,14,100.0,0.0
2017/11/15 15:14:09,234081,22,26734,14,106.5,0.0
2017/11/15 15:14:10,235081,22,26840,11,106.5,0.0
2017/11/15 15:14:11,236081,22,26940,17,100.44977511244377,0.0
2017/11/15 15:14:12,237082,22,27047,16,100.44977511244377,0.0
2017/11/15 15:14:13,238082,22,27138,12,101.0,0.0
2017/11/15 15:14:14,239082,22,27245,13,101.0,0.0
2017/11/15 15:14:15,240082,22,27351,19,102.0,0.0
2017/11/15 15:14:16,241082,22,27456,15,102.0,0.0
2017/11/15 15:14:17,242083,22,27567,18,106.94652673663168,0.0
2017/11/15 15:14:18,243083,22,27667,20,106.94652673663168,0.0
2017/11/15 15:14:19,244084,22,27770,13,106.5,0.0
2017/11/15 15:14:20,245084,22,27870,12,106.5,0.0
2017/11/15 15:14:21,246085,22,27973,15,98.95052473763118,0.0
2017/11/15 15:14:22,247085,22,28078,18,98.95052473763118,0.0
2017/11/15 15:14:23,248085,22,28177,13,104.5,0.0
2017/11/15 15:14:24,249085,22,28275,11,104.5,0.0
2017/11/15 15:14:25,250086,22,28382,16,101.0,0.0
2017/11/15 15:14:26,251086,22,28475,5,101.0,0.0
2017/11/15 15:14:27,252087,22,28576,15,95.95202398800599,0.0
2017/11/15 15:14:28,253088,22,28682,14,95.95202398800599,0.0
2017/11/15 15:14:29,254088,22,28780,14,102.5,0.0
2017/11/15 15:14:30,255088,22,28896,19,102.5,0.0
2017/11/15 15:14:31,256088,22,29001,14,110.5,0.0
2017/11/15 15:14:32,257088,22,29092,18,110.5,0.0
2017/11/15 15:14:33,258088,22,29195,15,99.5,0.0
2017/11/15 15:14:34,259089,22,29302,20,99.5,0.0
2017/11/15 15:14:35,260090,22,29415,14,110.0,0.0
2017/11/15 15:14:36,261090,22,29511,11,110.0,0.0
2017/11/15 15:14:37,262090,22,29621,19,101.0,0.0
2017/11/15 15:14:38,263091,22,29726,13,101.0,0.0
2017/11/15 15:14:39,264091,22,29825,17,101.44927536231884,0.0
2017/11/15 15:14:40,265091,22,29919,13,101.44927536231884,0.0
2017/11/15 15:14:41,266091,22,30017,16,97.0,0.0
2017/11/15 15:14:42,267092,22,30109,21,97.0,0.0
2017/11/15 15:14:43,268092,22,30204,17,95.5,0.0
2017/11/15 15:14:44,269093,22,30308,10,95.5,0.0
2017/11/15 15:14:45,270093,22,30411,15,102.4487756121939,0.0
2017/11/15 15:14:46,271093,22,30524,18,102.4487756121939,0.0
2017/11/15 15:14:47,272094,22,30626,15,105.94702648675663,0.0
2017/11/15 15:14:48,273094,22,30721,11,105.94702648675663,0.0
2017/11/15 15:14:49,274094,22,30819,13,101.0,0.0
2017/11/15 15:14:50,275094,22,30923,14,101.0,0.0
2017/11/15 15:14:51,276095,22,31035,17,105.0,0.0
2017/11/15 15:14:52,277096,22,31137,16,105.0,0.0
2017/11/15 15:14:53,278097,22,31247,16,106.5,0.0
2017/11/15 15:14:54,279097,22,31348,15,106.5,0.0
2017/11/15 15:14:55,280098,22,31449,13,100.44977511244377,0.0
2017/11/15 15:14:56,281098,22,31557,12,100.44977511244377,0.0
2017/11/15 15:14:57,282099,22,31657,11,107.5,0.0
2017/11/15 15:14:58,283099,22,31769,18,107.5,0.0
2017/11/15 15:14:59,284099,22,31877,17,107.0,0.0
2017/11/15 15:15:00,285099,22,31973,19,107.0,0.0
2017/11/15 15:15:01,286099,22,32072,15,98.5,0.0
2017/11/15 15:15:02,287100,22,32174,16,98.5,0.0
2017/11/15 15:15:03,288100,22,32281,13,102.4487756121939,0.0
2017/11/15 15:15:04,289100,22,32385,11,102.4487756121939,0.0
2017/11/15 15:15:05,290101,22,32479,15,98.0,0.0
2017/11/15 15:15:06,291101,22,32589,18,98.0,0.0
2017/11/15 15:15:07,292101,22,32698,12,111.0,0.0
2017/11/15 15:15:08,293102,22,32800,14,111.0,0.0
2017/11/15 15:15:09,294103,22,32901,14,102.94852573713143,0.0
2017/11/15 15:15:10,295103,22,33004,14,102.94852573713143,0.0
2017/11/15 15:15:11,296104,22,33099,14,97.0,0.0
2017/11/15 15:15:12,297104,22,33209,14,97.0,0.0
2017/11/15 15:15:13,298105,22,33307,16,103.5,0.0
2017/11/15 15:15:14,299105,22,33411,10,103.5,0.0
2017/11/15 15:15:15,300105,22,33516,32,100.0,0.0
2017/11/15 15:15:16,301105,22,33653,104,100.0,0.0
2017/11/15 15:15:17,302106,22,33788,179,137.0,0.0
2017/11/15 15:15:18,303106,22,33921,222,137.0,0.16509433962264153
2017/11/15 15:15:19,304106,23,34068,221,138.46538365408648,0.3348623853211009
2017/11/15 15:15:20,305106,23,34211,222,138.46538365408648,0.2892156862745098
2017/11/15 15:15:21,306106,23,34337,223,136.0,0.35858585858585856
2017/11/15 15:15:22,307106,23,34474,223,136.0,0.36866359447004604
2017/11/15 15:15:23,308106,22,34601,220,130.5,0.3961352657004831
2017/11/15 15:15:24,309106,22,34736,222,130.5,0.3065326633165829
2017/11/15 15:15:25,310106,23,34877,222,139.43028485757122,0.2670157068062827
2017/11/15 15:15:26,311107,23,35011,223,139.43028485757122,0.37614678899082565
2017/11/15 15:15:27,312107,22,35137,219,132.5,0.44690265486725667
2017/11/15 15:15:28,313108,22,35276,221,132.5,0.3285714285714286
2017/11/15 15:15:29,314108,22,35411,222,135.9320339830085,0.3300492610837439
2017/11/15 15:15:30,315108,22,35545,221,135.9320339830085,0.4035874439461884
2017/11/15 15:15:31,316108,23,35687,223,140.0,0.3410138248847926
2017/11/15 15:15:32,317108,23,35828,222,140.0,0.303921568627451
2017/11/15 15:15:33,318108,22,35956,221,135.5,0.4155251141552512
2017/11/15 15:15:34,319109,22,36098,221,135.5,0.3410138248847926
2017/11/15 15:15:35,320109,23,36240,221,140.5,0.34259259259259256
2017/11/15 15:15:36,321109,23,36373,222,140.5,0.3495145631067961
2017/11/15 15:15:37,322110,22,36504,221,134.4327836081959,0.32474226804123707
2017/11/15 15:15:38,323110,22,36634,218,134.4327836081959,0.3645320197044335
2017/11/15 15:15:39,324110,23,36772,223,132.5,0.3410138248847926
2017/11/15 15:15:40,325111,23,36909,222,132.5,0.3901345291479821
2017/11/15 15:15:41,326111,23,37049,222,138.93053473263367,0.3188405797101449
2017/11/15 15:15:42,327111,23,37191,222,138.93053473263367,0.3106796116504854
2017/11/15 15:15:43,328111,23,37330,222,145.0,0.37104072398190047
2017/11/15 15:15:44,329112,23,37462,220,145.0,0.3689320388349514
2017/11/15 15:15:45,330113,22,37601,221,133.5,0.32380952380952377
2017/11/15 15:15:46,331113,22,37743,220,133.5,0.3253588516746412
2017/11/15 15:15:47,332114,22,37885,221,143.5,0.3379629629629629
2017/11/15 15:15:48,333114,22,38017,222,143.5,0.3480392156862745
2017/11/15 15:15:49,334115,23,38153,220,132.43378310844577,0.3679245283018868
2017/11/15 15:15:50,335116,23,38280,223,132.43378310844577,0.38888888888888884
2017/11/15 15:15:51,336116,23,38441,223,146.5,0.2184466019417476
2017/11/15 15:15:52,337116,23,38568,221,146.5,0.3811881188118812
2017/11/15 15:15:53,338117,23,38695,223,127.0,0.4
2017/11/15 15:15:54,339117,23,38825,223,127.0,0.36585365853658536
2017/11/15 15:15:55,340117,23,38957,223,128.5,0.39170506912442393
2017/11/15 15:15:56,341118,23,39087,223,128.5,0.38095238095238093
2017/11/15 15:15:57,342118,22,39234,221,139.5,0.3130841121495327
2017/11/15 15:15:58,343118,22,39381,220,139.5,0.29807692307692313
2017/11/15 15:15:59,344119,22,39515,222,140.9295352323838,0.2953367875647669
2017/11/15 15:16:00,345119,22,39656,221,140.9295352323838,0.3619909502262444
2017/11/15 15:16:01,346119,22,39797,221,142.5,0.2842639593908629
2017/11/15 15:16:02,347119,22,39932,221,142.5,0.3365853658536585
2017/11/15 15:16:03,348119,22,40061,221,128.93553223388307,0.37799043062200954
2017/11/15 15:16:04,349120,22,40197,222,128.93553223388307,0.3598130841121495
2017/11/15 15:16:05,350120,23,40345,221,143.0,0.30188679245283023
2017/11/15 15:16:06,351120,23,40470,221,143.0,0.42201834862385323
2017/11/15 15:16:07,352120,23,40607,220,131.0,0.3365853658536585
2017/11/15 15:16:08,353121,23,40724,223,131.0,0.43661971830985913
2017/11/15 15:16:09,354121,23,40856,223,124.9375312343828,0.37142857142857144
2017/11/15 15:16:10,355121,23,40980,219,124.9375312343828,0.400990099009901
2017/11/15 15:16:11,356121,22,41110,220,126.93653173413293,0.33333333333333337
2017/11/15 15:16:12,357121,22,41249,221,126.93653173413293,0.34883720930232553
2017/11/15 15:16:13,358121,22,41379,218,136.0,0.3981042654028436
2017/11/15 15:16:14,359122,22,41511,222,136.0,0.38181818181818183
2017/11/15 15:16:15,360122,22,41640,222,132.43378310844577,0.3484848484848485
2017/11/15 15:16:16,361122,22,41780,220,132.43378310844577,0.3727272727272727
2017/11/15 15:16:17,362123,22,41923,222,138.0,0.3378995433789954
2017/11/15 15:16:18,363123,22,42057,221,138.0,0.3755868544600939
2017/11/15 15:16:19,364123,23,42206,223,143.928035982009,0.295774647887324
2017/11/15 15:16:20,365123,23,42343,214,143.928035982009,0.3435897435897436
2017/11/15 15:16:21,366123,22,42464,221,132.5,0.4241071428571429
2017/11/15 15:16:22,367123,22,42605,216,132.5,0.34615384615384615
2017/11/15 15:16:23,368123,22,42734,222,130.5,0.37614678899082565
2017/11/15 15:16:24,369123,22,42862,220,130.5,0.4084507042253521
2017/11/15 15:16:25,370123,22,42996,221,131.5,0.3414634146341463
2017/11/15 15:16:26,371123,22,43140,219,131.5,0.2828282828282829
2017/11/15 15:16:27,372124,22,43267,219,135.5,0.420814479638009
2017/11/15 15:16:28,373124,22,43406,221,135.5,0.3188405797101449
2017/11/15 15:16:29,374124,23,43534,223,136.93153423288356,0.38497652582159625
2017/11/15 15:16:30,375125,23,43668,222,136.93153423288356,0.38139534883720927
2017/11/15 15:16:31,376125,23,43792,219,128.5,0.42380952380952386
2017/11/15 15:16:32,377126,23,43938,222,128.5,0.3004694835680751
2017/11/15 15:16:33,378127,23,44074,220,138.43078460769615,0.354066985645933
2017/11/15 15:16:34,379127,23,44211,223,138.43078460769615,0.29292929292929293
2017/11/15 15:16:35,380128,22,44344,222,138.5,0.4035874439461884
2017/11/15 15:16:36,381128,22,44487,220,138.5,0.36036036036036034
2017/11/15 15:16:37,382128,22,44625,221,142.4287856071964,0.37387387387387383
2017/11/15 15:16:38,383128,22,44771,221,142.4287856071964,0.27
2017/11/15 15:16:39,384129,22,44902,220,138.5,0.3842592592592593
2017/11/15 15:16:40,385130,22,45036,220,138.5,0.3824884792626728
2017/11/15 15:16:41,386131,22,45171,222,136.5,0.3397129186602871
2017/11/15 15:16:42,387131,22,45310,221,136.5,0.3397129186602871
2017/11/15 15:16:43,388131,22,45441,222,133.93303348325838,0.37142857142857144
2017/11/15 15:16:44,389132,22,45575,222,133.93303348325838,0.3767441860465116
